Job Name,Company Name,Company Location,Job Description,Job Link
IT Compliance Officer / Senior Office,Sscegypt,"Cairo, Egypt",Not specified ∑ Administration ∑ Legal ∑ Quality ∑ Accounting ∑ Administration ∑ Business Administration ∑ Compliance ∑ Data Analysis ∑ Economics ∑ Legal,https://wuzzuf.net/jobs/p/RPlVNqu1YdqG-IT-Compliance-Officer-Senior-Office-Sscegypt-Cairo-Egypt
Salesforce Business Analyst,Etihad Airways,"Abu Dhabi, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Business Analysis ∑ Information Technology (IT) ∑ Computer Science ∑ Analysis ∑ Software Development ∑ Software ∑ Engineering,https://wuzzuf.net/jobs/p/ufASrFXwnqs1-Salesforce-Business-Analyst-Etihad-Airways-Abu-Dhabi-United-Arab-Emirates
Production Quality Specialist - Chemicals,Baker Hughes,"Riyadh, Saudi Arabia",Not specified ∑ R&D/Science ∑ Quality ∑ Pharmaceutical ∑ Quality Assurance ∑ Quality Control ∑ Quality ∑ QA ∑ Science ∑ QC ∑ Pharmacy,https://wuzzuf.net/jobs/p/vjIIHpxJwnKl-Production-Quality-Specialist---Chemicals-Baker-Hughes-Aggregated-Riyadh-Saudi-Arabia
Software iOS Engineer,ROBUSTA,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Information Technology (IT) ∑ Software Development ∑ Software Engineering ∑ Engineering ∑ iOS ∑ Computer Engineering,https://wuzzuf.net/jobs/p/qu9mgeH2xdRa-Software-iOS-Engineer-ROBUSTA-Aggregated-Cairo-Egypt
Field Service Sales Engineer,Schneider Electric - Egypt,"Cairo, Egypt",Not specified ∑ Sales/Retail ∑ Engineering - Mechanical/Electrical ∑ Engineering - Other ∑ Engineering ∑ Sales ∑ Sales Skills ∑ Electrical Engineering ∑ Sales Target ∑ Installation ∑ Customer Service,https://wuzzuf.net/jobs/p/YgCbRzDwMHS2-Field-Service-Sales-Engineer-Schneider-Electric---Egypt-Cairo-Egypt
Software Engineer,enozom,"Alexandria, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ Engineering ∑ Computer Engineering ∑ Software,https://wuzzuf.net/jobs/p/ivILkmkZLMKR-Software-Engineer-enozom-Alexandria-Egypt
Cost Controller,Confidential,"Haram, Giza, Egypt",Experienced ∑ 6 - 9 Yrs of Exp ∑ Accounting/Finance ∑ R&D/Science ∑ Business Development ∑ Cost Control ∑ Cost Reduction ∑ Financial Data Analysis,https://wuzzuf.net/jobs/p/mVgGUULsVhjx-Cost-Controller-Giza-Egypt
Full Stack Developer,Confidential,"6th of October, Giza, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ IT/Software Development ∑ Full Stack ∑ HTML ∑ Information Technology (IT) ∑ JavaScript ∑ Java ∑ MySQL ∑ jQuery ∑ Computer Science ∑ Angular,https://wuzzuf.net/jobs/p/OPCc5CLdDGdI-Full-Stack-Developer-Giza-Egypt
Software Frontend Engineer,ROBUSTA,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ Engineering ∑ javaScript ∑ Computer Engineering,https://wuzzuf.net/jobs/p/rLtkRQzS7C0J-Software-Frontend-Engineer-ROBUSTA-Aggregated-Cairo-Egypt
Human Capital Executive,MAJID AL FUTTAIM,"Dubai, United Arab Emirates",Not specified ∑ Administration ∑ Human Resources ∑ IT/Software Development ∑ Human Resources (HR) ∑ Recruitment ∑ HCM ∑ Labor Law ∑ Computer Science ∑ English ∑ Human Capital Management,https://wuzzuf.net/jobs/p/0lgENOSMaiOd-Human-Capital-Executive-MAJID-AL-FUTTAIM-Aggregated-Dubai-United-Arab-Emirates
Fullstack Developer (Ruby On Rails),illa,"Cairo, Egypt",Not specified ∑ Creative/Design/Art ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Software Development ∑ javaScript ∑ HTML ∑ Software Engineering ∑ CSS,https://wuzzuf.net/jobs/p/95HpW8Vh7bgk-Fullstack-Developer-Ruby-On-Rails-illa-Aggregated-Cairo-Egypt
service desk,Rashideen Egypt for Trade,"Katameya, Cairo, Egypt",Entry Level ∑ 1 - 1 Yrs of Exp ∑ Customer Service/Support ∑ IT/Software Development ∑ Communication ∑ computer ∑ Computer Science ∑ Customer Care ∑ Customer Service ∑ Customer Support ∑ Microsoft ∑ Microsoft Windows,https://wuzzuf.net/jobs/p/5LAvFhQAAXAa-service-desk-Rashideen-Egypt-for-Trade-Cairo-Egypt
Lab Chemist,"ELVAN Knitting, Dyeing and finishing S.A.E","Bourj Alarab, Alexandria, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ R&D/Science ∑ Analyst/Research ∑ Chemistry ∑ Chemist ∑ Science ∑ Lab Analysis ∑ ICP-MS ∑ GC-MS ∑ HP-DAD,https://wuzzuf.net/jobs/p/CkXDidQdLNKn-Lab-Chemist-ELVAN-Knitting-Dyeing-and-finishing-S-A-E-Alexandria-Egypt
Logistics Project Manager,Huhtamaki,"Dubai, United Arab Emirates",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ IT/Software Development ∑ Project/Program Management ∑ Project Management ∑ Engineering ∑ PMP ∑ Information Technology (IT) ∑ Management ∑ Computer Science ∑ Civil Engineering,https://wuzzuf.net/jobs/p/4qK25LA0ahUB-Logistics-Project-Manager-Huhtamaki-Aggregated-Dubai-United-Arab-Emirates
PMO Manager,Thales Group,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Project/Program Management ∑ Engineering - Telecom/Technology ∑ Project Management ∑ PMO ∑ PMP ∑ Information Technology (IT) ∑ Computer Science ∑ Computer Engineering ∑ Microsoft Office,https://wuzzuf.net/jobs/p/l648vC2GiV5z-PMO-Manager-Thales-Group-Aggregated-Dubai-United-Arab-Emirates
Software Business Analyst - On-site,Microwize,"Sheraton, Cairo, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Communication skills ∑ Computer Science ∑ Information Technology (IT) ∑ IT ∑ Team Player ∑ English ∑ Software,https://wuzzuf.net/jobs/p/oqLwAcVKUsht-Software-Business-Analyst---On-site-Microwize-Cairo-Egypt
Cost Control Engineer ( HQ),Gama Construction,"Cairo, Egypt",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ IT/Software Development ∑ Quality ∑ Engineering ∑ Quality Control ∑ Quality Assurance ∑ Quality ∑ Cost Control ∑ Computer Science ∑ Software Testing,https://wuzzuf.net/jobs/p/iRynmBTLcOEF-Cost-Control-Engineer-HQ-Gama-Construction-Aggregated-Cairo-Egypt
Industry Expert,Professional Recruitment,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ engineering ∑ computer science ∑ sales ∑ microsoft office ∑ english ∑ technical support,https://wuzzuf.net/jobs/p/s5sh4QcFBr92-Industry-Expert-Professional-Recruitment-Riyadh-Saudi-Arabia
CRM - Solutions Delivery Manager / IT Project Manager,Persistence Recruitment,"Riyadh, Saudi Arabia",Not specified ∑ Customer Service/Support ∑ IT/Software Development ∑ Sales/Retail ∑ CRM ∑ Sales ∑ Sales Skills ∑ Customer Service ∑ Customer Support ∑ Sales Target ∑ Customer Care,https://wuzzuf.net/jobs/p/5DKH4xDrfeaY-CRM---Solutions-Delivery-Manager-IT-Project-Manager-Persistence-Recruitment-Riyadh-Saudi-Arabia
Senior Financial Analyst,Cartlow,"Cairo, Egypt",Not specified ∑ Accounting/Finance ∑ IT/Software Development ∑ Analyst/Research ∑ Finance ∑ Accounting ∑ Financial Analysis ∑ Information Technology (IT) ∑ Analysis ∑ Computer Science ∑ Business Analysis,https://wuzzuf.net/jobs/p/b6wUiZOU2vnN-Senior-Financial-Analyst-Cartlow-Aggregated-Cairo-Egypt
General DC Modernization Runbook Subject Matter Expert,DS DeepSource GmbH,"Cairo, Egypt",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ computer science ∑ information technology (it) ∑ linux ∑ advertising,https://wuzzuf.net/jobs/p/UDuIflMhMPNF-General-DC-Modernization-Runbook-Subject-Matter-Expert-DS-DeepSource-GmbH-Cairo-Egypt
General DC Modernization Runbook Subject Matter Expert,DeepSource,"Cairo, Egypt",Not specified ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ computer science ∑ information technology (it) ∑ linux ∑ advertising,https://wuzzuf.net/jobs/p/4gmtrzcHCOpX-General-DC-Modernization-Runbook-Subject-Matter-Expert-DeepSource-Cairo-Egypt
Odoo Functional Consultant,IT PLICITY,"Nasr City, Cairo, Egypt",Experienced ∑ 1 - 2 Yrs of Exp ∑ IT/Software Development ∑ ERP ∑ Information Technology (IT) ∑ Computer Science ∑ Accounting ∑ Odoo ERP ∑ functional consultant,https://wuzzuf.net/jobs/p/UX4bFXyXvV7T-Odoo-Functional-Consultant-IT-PLICITY-Cairo-Egypt
Database Administrator,Target Recruitment  & HR Solutions,"Cairo, Egypt",Experienced ∑ 5 - 8 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Administration ∑ Apache ∑ Computer Science ∑ Database ∑ database administration ∑ Database Design ∑ Design ∑ DBA,https://wuzzuf.net/jobs/p/DniGXwgz1bHx-Database-Administrator-Target-Recruitment-HR-Solutions-Cairo-Egypt
Infrastructure IT Manager,Confidential,"Cairo, Egypt",Manager ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ SAP ∑ IT ∑ Infrastructure ∑ Project Management ∑ Software ∑ Software Engineering ∑ English ∑ Information Technology (IT) ∑ Computer Science,https://wuzzuf.net/jobs/p/j0uhOQhsbDBl-Infrastructure-IT-Manager-Cairo-Egypt
Assistant Manager- Business Consulting - Finance -PMO,Ernst & Young - MENA,"Cairo, Egypt",Experienced ∑ Administration ∑ Business Development ∑ Engineering - Telecom/Technology ∑ Business Development ∑ Administration ∑ Business Administration ∑ Microsoft Office ∑ Project Management ∑ Admin ∑ Bugting Staffing,https://wuzzuf.net/jobs/p/2j6ip5GvNmLW-Assistant-Manager--Business-Consulting---Finance--PMO-Ernst-Young---MENA-Cairo-Egypt
Senior .NET Backend Software Engineer - On-site,Microwize,"Sheraton, Cairo, Egypt",Experienced ∑ 5 - 10 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Communication skills ∑ Computer Science ∑ Information Technology (IT) ∑ Software Development ∑ IT ∑ Team Player ∑ backend ∑ English,https://wuzzuf.net/jobs/p/62uZ55B9J6zd-Senior-NET-Backend-Software-Engineer---On-site-Microwize-Cairo-Egypt
Sr Backend Engineer,Nana,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering - Mechanical/Electrical ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering ∑ Software Development ∑ Software Engineering ∑ SQL ∑ AWS,https://wuzzuf.net/jobs/p/XQkj92Q0DWWk-Sr-Backend-Engineer-Nana-Aggregated-Cairo-Egypt
Infrastructure IT team Engineer,Confidential,"Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering ∑ Computer Science ∑ Software Engineering ∑ Software Development ∑ IT Infrastructure ∑ Software ∑ IT,https://wuzzuf.net/jobs/p/gWzdAEozl3tV-Infrastructure-IT-team-Engineer-Cairo-Egypt
Technical Support Specialist - Real Time System,Baker Hughes,"Riyadh, Saudi Arabia",Not specified ∑ Customer Service/Support ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Technical Support ∑ Computer Science ∑ Customer Service ∑ Customer Support ∑ Customer Care ∑ Engineering,https://wuzzuf.net/jobs/p/KoQH4OSeYKL4-Technical-Support-Specialist---Real-Time-System-Baker-Hughes-Aggregated-Riyadh-Saudi-Arabia
IT Specialist,Rotografia,"6th of October, Giza, Egypt",Entry Level ∑ 2 - 4 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Systems ∑ Computer Science ∑ Troubleshooting ∑ Information Technology (IT) ∑ Technical Support ∑ Computer Engineering ∑ Systems,https://wuzzuf.net/jobs/p/jr6G0BFiI3Md-IT-Specialist-Rotografia-Giza-Egypt
Project PMO Specialist,Thales Group,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Project/Program Management ∑ Engineering - Telecom/Technology ∑ Project Management ∑ Information Technology (IT) ∑ Microsoft Office ∑ Computer Science ∑ PMP ∑ Engineering ∑ Communication Skills,https://wuzzuf.net/jobs/p/KMbozN0UKqUT-Project-PMO-Specialist-Thales-Group-Aggregated-Riyadh-Saudi-Arabia
Technical Support (On-site),Wireless Dynamics,"Maadi, Cairo, Egypt",Student ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Customer Service ∑ English ∑ Information Technology (IT) ∑ excel ∑ Internet ∑ Microsoft ∑ Technical Support,https://wuzzuf.net/internship/lOtadmouWlki-Technical-Support-On-site-Wireless-Dynamics-Cairo-Egypt
Senior Cost Control Engineer (HQ),Gama Construction,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Engineering ∑ Quality Control ∑ Computer Science ∑ Information Technology (IT) ∑ Software Testing ∑ Quality Assurance ∑ Cost Control,https://wuzzuf.net/jobs/p/BD6QNN39lZdB-Senior-Cost-Control-Engineer-HQ-Gama-Construction-Aggregated-Cairo-Egypt
Cost Control Engineer ( HQ),Gama Construction,"Cairo, Egypt",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ IT/Software Development ∑ Quality ∑ Engineering ∑ Quality Control ∑ Quality Assurance ∑ Quality ∑ Cost Control ∑ Computer Science ∑ Software Testing,https://wuzzuf.net/jobs/p/iJeSolEIPtEP-Cost-Control-Engineer-HQ-Gama-Construction-Aggregated-Cairo-Egypt
Growth Lead,almentor.net,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Marketing/PR/Advertising ∑ Media/Journalism/Publishing ∑ Marketing ∑ SEO ∑ Social Media ∑ E-marketing ∑ Digital Marketing ∑ Google Analytics ∑ SEM,https://wuzzuf.net/jobs/p/kW8mA55r5SyI-Growth-Lead-almentor-net-Aggregated-Cairo-Egypt
Designer (Architecture),Aedas,"Dubai, United Arab Emirates",Not specified ∑ Creative/Design/Art ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Design ∑ Adobe Photoshop ∑ Graphic Design ∑ Adobe Illustrator ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering,https://wuzzuf.net/jobs/p/zMZSkfLfgi5i-Designer-Architecture-Aedas-Dubai-United-Arab-Emirates
Senior I OS Developer,Sarmady,"Mohandessin, Giza, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ iOS ∑ Software Development ∑ REST ∑ JSON ∑ Objective-C ∑ Information Technology (IT) ∑ Engineering ∑ Swift,https://wuzzuf.net/jobs/p/xaCFjOf14zLi-Senior-I-OS-Developer-Sarmady-Giza-Egypt
Full Stack Developer,proleaders,"Alexandria, Egypt",Experienced ∑ 5 - 10 Yrs of Exp ∑ IT/Software Development ∑ Full Stack ∑ HTML ∑ Computer Science ∑ Java ∑ MySQL ∑ Software Development,https://wuzzuf.net/jobs/p/Ny3dZIq6fWVF-Full-Stack-Developer-proleaders-Alexandria-Egypt
"Senior Manager - Business Development Dubai, United Arab Emirates Posted on 12/15/2023 Trending","WESCO International, Inc.","Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Project/Program Management ∑ Sales/Retail ∑ Sales ∑ Sales Skills ∑ Customer Service ∑ Project Management ∑ Marketing ∑ Information Technology (IT) ∑ Customer Support,https://wuzzuf.net/jobs/p/g8cCdCHK7xjQ-Senior-Manager---Business-Development-Dubai-United-Arab-Emirates-Posted-on-12152023-Trending-WESCO-International-Inc-Dubai-United-Arab-Emirates
Senior Business Developer,Confidential,"Cairo, Egypt",Experienced ∑ 1+ Yrs of Exp ∑ Business Development ∑ Business Development ∑ Computer Science ∑ Market Research ∑ Leads ∑ Sales ∑ Product ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/pPm0GXx9h7jn-Senior-Business-Developer-Cairo-Egypt
Business Analyst Core Banking,VAM Systems,"Dubai, United Arab Emirates",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ finance ∑ accounting ∑ banking ∑ analysis ∑ engineering,https://wuzzuf.net/jobs/p/mTu1fr5JFYyx-Business-Analyst-Core-Banking-VAM-Systems-Aggregated-Dubai-United-Arab-Emirates
Business Analyst Role,Sscegypt,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Business Analysis ∑ Information Technology (IT) ∑ Computer Science ∑ Analysis ∑ Software Development ∑ Software ∑ Engineering,https://wuzzuf.net/jobs/p/azPRM9xxRfcs-Business-Analyst-Role-Sscegypt-Cairo-Egypt
Senior Cost Control Engineer (HQ),Gama Construction,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Engineering ∑ Quality Control ∑ Computer Science ∑ Information Technology (IT) ∑ Software Testing ∑ Quality Assurance ∑ Cost Control,https://wuzzuf.net/jobs/p/FyOI3AvAqqPM-Senior-Cost-Control-Engineer-HQ-Gama-Construction-Aggregated-Cairo-Egypt
Cost Control Engineer ( Upper Egypt Based Project),Gama Construction,"Cairo, Egypt",Not specified ∑ Engineering - Construction/Civil/Architecture ∑ IT/Software Development ∑ Quality ∑ Engineering ∑ Quality Control ∑ Quality Assurance ∑ Quality ∑ Cost Control ∑ Computer Science ∑ Software Testing,https://wuzzuf.net/jobs/p/SXRfJTUmG5ee-Cost-Control-Engineer-Upper-Egypt-Based-Project-Gama-Construction-Aggregated-Cairo-Egypt
Senior Business Analyst Role,Sscegypt,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Business Analysis ∑ Information Technology (IT) ∑ Computer Science ∑ Analysis ∑ Software Development ∑ Computer Engineering ∑ Software,https://wuzzuf.net/jobs/p/jJPOcStQL88E-Senior-Business-Analyst-Role-Sscegypt-Cairo-Egypt
Senior Android Developer,Fawry for Banking Technology and Electronic Payments S.A.E,"6th of October, Giza, Egypt",Experienced ∑ 4 - 8 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Software Development ∑ Computer Science ∑ Android ∑ ITI ∑ RESTful ∑ MVC ∑ Git,https://wuzzuf.net/jobs/p/KpKqWfdHAUkx-Senior-Android-Developer-Fawry-for-Banking-Technology-and-Electronic-Payments-S-A-E-Giza-Egypt
Senior iOS Developer,Sarmady,"Mohandessin, Giza, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ iOS ∑ Software Development ∑ REST ∑ JSON ∑ Objective-C ∑ Information Technology (IT) ∑ Engineering ∑ Swift,https://wuzzuf.net/jobs/p/ieMmQ2WbBgvl-Senior-iOS-Developer-Sarmady-Giza-Egypt
